seed,state_hour,planning_horizon_h,status,solver_is_valid,execution_replay_is_valid,execution_replay_mismatches,model_replay_is_exact,model_replay_mismatches,solve_wall_s,replan_wall_s,best_bound,relative_gap,termination_reason,requested_mip_gap_rel,solver_threads,warm_start_accepted,mip_start_audit,warm_start_source,cplex_root_algorithm,warm_start_score,mpc_warm_start_score,shifted_warm_start_score,terminal_cleanup_cost,terminal_cleanup_headroom_risk,augmented_objective_value
9000046,672.0,168,Integer Feasible,True,True,,True,,302.4574539680034,316.20020335400477,525793.02487,0.21160048214249766,"Time limit exceeded, integer feasible",,4,True,"{""bound_violation_count"": 0, ""evaluated_constraints"": 42285, ""initialized_variables"": 23767, ""integrality_violation_count"": 0, ""max_constraint_violation"": 2.8530888812383637e-05, ""missing_variable_count"": 7536, ""partial_constraint_count"": 13695, ""top_violations"": [{""constraint"": ""_C55776"", ""residual"": -2.8530888812383637e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_yara_sluiskil"", ""tail_topup_northern_pathfinder_yara_sluiskil"", ""tail_shipped_northern_phoenix_yara_sluiskil"", ""tail_topup_northern_phoenix_yara_sluiskil"", ""tail_shipped_northern_pioneer_yara_sluiskil"", ""tail_topup_northern_pioneer_yara_sluiskil"", ""source_stock_yara_sluiskil_168""], ""violation"": 2.8530888812383637e-05}, {""constraint"": ""_C55775"", ""residual"": -2.2124027054815087e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_celsio"", ""tail_topup_northern_pathfinder_celsio"", ""tail_shipped_northern_phoenix_celsio"", ""tail_topup_northern_phoenix_celsio"", ""tail_shipped_northern_pioneer_celsio"", ""tail_topup_northern_pioneer_celsio"", ""source_stock_celsio_168""], ""violation"": 2.2124027054815087e-05}, {""constraint"": ""_C55774"", ""residual"": -1.3394689176493557e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_brevik"", ""tail_topup_northern_pathfinder_brevik"", ""tail_shipped_northern_phoenix_brevik"", ""tail_topup_northern_phoenix_brevik"", ""tail_shipped_northern_pioneer_brevik"", ""tail_topup_northern_pioneer_brevik"", ""source_stock_brevik_168""], ""violation"": 1.3394689176493557e-05}], ""total_constraints"": 55980, ""total_variables"": 31303, ""violated_constraint_count"": 3}",greedy,automatic,"[669402.7456509364, 24104.274046438397]",,,209106.2933049959,0.0,666911.9056526787
9000046,696.0,168,Optimal,True,True,,True,,6.16436620708555,20.65481626521796,720067.0774099929,0.0,Integer optimal solution,,4,True,"{""bound_violation_count"": 0, ""evaluated_constraints"": 42215, ""initialized_variables"": 23607, ""integrality_violation_count"": 0, ""max_constraint_violation"": 3.2749483580118977e-05, ""missing_variable_count"": 7376, ""partial_constraint_count"": 13405, ""top_violations"": [{""constraint"": ""_C55416"", ""residual"": 3.2749483580118977e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_yara_sluiskil"", ""tail_topup_northern_pathfinder_yara_sluiskil"", ""tail_shipped_northern_phoenix_yara_sluiskil"", ""tail_topup_northern_phoenix_yara_sluiskil"", ""tail_shipped_northern_pioneer_yara_sluiskil"", ""tail_topup_northern_pioneer_yara_sluiskil"", ""source_stock_yara_sluiskil_168""], ""violation"": 3.2749483580118977e-05}, {""constraint"": ""_C55414"", ""residual"": 1.5983111325112986e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_brevik"", ""tail_topup_northern_pathfinder_brevik"", ""tail_shipped_northern_phoenix_brevik"", ""tail_topup_northern_phoenix_brevik"", ""tail_shipped_northern_pioneer_brevik"", ""tail_topup_northern_pioneer_brevik"", ""source_stock_brevik_168""], ""violation"": 1.5983111325112986e-05}, {""constraint"": ""_C55415"", ""residual"": -8.544155662093544e-06, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_celsio"", ""tail_topup_northern_pathfinder_celsio"", ""tail_shipped_northern_phoenix_celsio"", ""tail_topup_northern_phoenix_celsio"", ""tail_shipped_northern_pioneer_celsio"", ""tail_topup_northern_pioneer_celsio"", ""source_stock_celsio_168""], ""violation"": 8.544155662093544e-06}], ""total_constraints"": 55620, ""total_variables"": 30983, ""violated_constraint_count"": 3}",greedy,automatic,"[720067.077410868, 22004.46795846271]",,,266962.8992216696,0.0,720067.0774099929
9000047,0.0,168,Integer Feasible,True,True,,True,,302.0873239208013,305.98015609383583,431672.94473,0.18951096181787988,"Time limit exceeded, integer feasible",,4,True,"{""bound_violation_count"": 0, ""evaluated_constraints"": 42524, ""initialized_variables"": 24295, ""integrality_violation_count"": 0, ""max_constraint_violation"": 3.2955889764707536e-05, ""missing_variable_count"": 8064, ""partial_constraint_count"": 14652, ""top_violations"": [{""constraint"": ""_C56971"", ""residual"": 3.2955889764707536e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_celsio"", ""tail_topup_northern_pathfinder_celsio"", ""tail_shipped_northern_phoenix_celsio"", ""tail_topup_northern_phoenix_celsio"", ""tail_shipped_northern_pioneer_celsio"", ""tail_topup_northern_pioneer_celsio"", ""source_stock_celsio_168""], ""violation"": 3.2955889764707536e-05}, {""constraint"": ""_C56972"", ""residual"": -3.227592969778925e-06, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_yara_sluiskil"", ""tail_topup_northern_pathfinder_yara_sluiskil"", ""tail_shipped_northern_phoenix_yara_sluiskil"", ""tail_topup_northern_phoenix_yara_sluiskil"", ""tail_shipped_northern_pioneer_yara_sluiskil"", ""tail_topup_northern_pioneer_yara_sluiskil"", ""source_stock_yara_sluiskil_168""], ""violation"": 3.227592969778925e-06}, {""constraint"": ""_C56970"", ""residual"": 2.5660493747636792e-06, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_brevik"", ""tail_topup_northern_pathfinder_brevik"", ""tail_shipped_northern_phoenix_brevik"", ""tail_topup_northern_phoenix_brevik"", ""tail_shipped_northern_pioneer_brevik"", ""tail_topup_northern_pioneer_brevik"", ""source_stock_brevik_168""], ""violation"": 2.5660493747636792e-06}], ""total_constraints"": 57176, ""total_variables"": 32359, ""violated_constraint_count"": 3}",greedy,barrier,"[536759.398868244, 22220.066764399722]",,,276294.59008552326,0.0,532607.9988672239
9000047,24.0,168,Integer Feasible,True,True,,True,,302.88595571462065,306.5635545309633,412544.35406000004,0.09791506647934267,"Time limit exceeded, integer feasible",,4,True,"{""bound_violation_count"": 0, ""evaluated_constraints"": 42146, ""initialized_variables"": 23431, ""integrality_violation_count"": 0, ""max_constraint_violation"": 4.10319780712598e-05, ""missing_variable_count"": 7200, ""partial_constraint_count"": 13086, ""top_violations"": [{""constraint"": ""_C55026"", ""residual"": -4.10319780712598e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_brevik"", ""tail_topup_northern_pathfinder_brevik"", ""tail_shipped_northern_phoenix_brevik"", ""tail_topup_northern_phoenix_brevik"", ""tail_shipped_northern_pioneer_brevik"", ""tail_topup_northern_pioneer_brevik"", ""source_stock_brevik_168""], ""violation"": 4.10319780712598e-05}, {""constraint"": ""_C55027"", ""residual"": 1.4590851606044453e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_celsio"", ""tail_topup_northern_pathfinder_celsio"", ""tail_shipped_northern_phoenix_celsio"", ""tail_topup_northern_phoenix_celsio"", ""tail_shipped_northern_pioneer_celsio"", ""tail_topup_northern_pioneer_celsio"", ""source_stock_celsio_168""], ""violation"": 1.4590851606044453e-05}], ""total_constraints"": 55232, ""total_variables"": 30631, ""violated_constraint_count"": 2}",greedy,automatic,"[463135.1440256864, 21889.062293948322]",,,305424.7676956109,0.0,457323.1840264994
9000047,48.0,168,Integer Feasible,True,True,,True,,302.61349936621264,306.57992291403934,404467.61312,0.08684009747369427,"Time limit exceeded, integer feasible",,4,True,"{""bound_violation_count"": 0, ""evaluated_constraints"": 42454, ""initialized_variables"": 24135, ""integrality_violation_count"": 0, ""max_constraint_violation"": 3.8094758565421216e-05, ""missing_variable_count"": 7904, ""partial_constraint_count"": 14362, ""top_violations"": [{""constraint"": ""_C56610"", ""residual"": 3.8094758565421216e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_brevik"", ""tail_topup_northern_pathfinder_brevik"", ""tail_shipped_northern_phoenix_brevik"", ""tail_topup_northern_phoenix_brevik"", ""tail_shipped_northern_pioneer_brevik"", ""tail_topup_northern_pioneer_brevik"", ""source_stock_brevik_168""], ""violation"": 3.8094758565421216e-05}, {""constraint"": ""_C56611"", ""residual"": 3.4207801036245655e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_celsio"", ""tail_topup_northern_pathfinder_celsio"", ""tail_shipped_northern_phoenix_celsio"", ""tail_topup_northern_phoenix_celsio"", ""tail_shipped_northern_pioneer_celsio"", ""tail_topup_northern_pioneer_celsio"", ""source_stock_celsio_168""], ""violation"": 3.4207801036245655e-05}], ""total_constraints"": 56816, ""total_variables"": 32039, ""violated_constraint_count"": 2}",greedy,automatic,"[445422.69892528537, 22207.509009746806]",,,200768.86264316225,0.0,442931.8589230853
9000047,72.0,168,Integer Feasible,True,True,,True,,302.16363671887666,306.5394529500045,369922.39879,0.2350152968819801,"Time limit exceeded, integer feasible",,4,True,"{""bound_violation_count"": 0, ""evaluated_constraints"": 42524, ""initialized_variables"": 24295, ""integrality_violation_count"": 0, ""max_constraint_violation"": 1.7591871710465057e-05, ""missing_variable_count"": 8064, ""partial_constraint_count"": 14652, ""top_violations"": [{""constraint"": ""_C56970"", ""residual"": -1.7591871710465057e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_brevik"", ""tail_topup_northern_pathfinder_brevik"", ""tail_shipped_northern_phoenix_brevik"", ""tail_topup_northern_phoenix_brevik"", ""tail_shipped_northern_pioneer_brevik"", ""tail_topup_northern_pioneer_brevik"", ""source_stock_brevik_168""], ""violation"": 1.7591871710465057e-05}], ""total_constraints"": 57176, ""total_variables"": 32359, ""violated_constraint_count"": 1}",greedy,automatic,"[483568.3606245138, 20729.03308800811]",,,161784.25691632266,0.0,483568.360625022
9000047,96.0,168,Integer Feasible,True,True,,True,,302.0261452109553,306.3972550840117,442061.08029,0.11272412480780628,"Time limit exceeded, integer feasible",,4,True,"{""bound_violation_count"": 0, ""evaluated_constraints"": 42209, ""initialized_variables"": 23575, ""integrality_violation_count"": 0, ""max_constraint_violation"": 3.608169936342165e-05, ""missing_variable_count"": 7344, ""partial_constraint_count"": 13347, ""top_violations"": [{""constraint"": ""_C55350"", ""residual"": 3.608169936342165e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_brevik"", ""tail_topup_northern_pathfinder_brevik"", ""tail_shipped_northern_phoenix_brevik"", ""tail_topup_northern_phoenix_brevik"", ""tail_shipped_northern_pioneer_brevik"", ""tail_topup_northern_pioneer_brevik"", ""source_stock_brevik_168""], ""violation"": 3.608169936342165e-05}, {""constraint"": ""_C55352"", ""residual"": 2.2212387193576433e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_yara_sluiskil"", ""tail_topup_northern_pathfinder_yara_sluiskil"", ""tail_shipped_northern_phoenix_yara_sluiskil"", ""tail_topup_northern_phoenix_yara_sluiskil"", ""tail_shipped_northern_pioneer_yara_sluiskil"", ""tail_topup_northern_pioneer_yara_sluiskil"", ""source_stock_yara_sluiskil_168""], ""violation"": 2.2212387193576433e-05}], ""total_constraints"": 55556, ""total_variables"": 30919, ""violated_constraint_count"": 2}",greedy,automatic,"[498222.81057260954, 21322.063788651605]",,,157259.92681095406,0.0,498222.8105708889
9000047,120.0,168,Optimal,True,True,,True,,5.5625233319588006,10.109048488084227,533580.1250352603,0.0,Integer optimal solution,,4,True,"{""bound_violation_count"": 0, ""evaluated_constraints"": 42510, ""initialized_variables"": 24263, ""integrality_violation_count"": 0, ""max_constraint_violation"": 3.725265014509205e-05, ""missing_variable_count"": 8032, ""partial_constraint_count"": 14594, ""top_violations"": [{""constraint"": ""_C56900"", ""residual"": 3.725265014509205e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_yara_sluiskil"", ""tail_topup_northern_pathfinder_yara_sluiskil"", ""tail_shipped_northern_phoenix_yara_sluiskil"", ""tail_topup_northern_phoenix_yara_sluiskil"", ""tail_shipped_northern_pioneer_yara_sluiskil"", ""tail_topup_northern_pioneer_yara_sluiskil"", ""source_stock_yara_sluiskil_168""], ""violation"": 3.725265014509205e-05}, {""constraint"": ""_C56899"", ""residual"": -2.358945721425698e-06, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_celsio"", ""tail_topup_northern_pathfinder_celsio"", ""tail_shipped_northern_phoenix_celsio"", ""tail_topup_northern_phoenix_celsio"", ""tail_shipped_northern_pioneer_celsio"", ""tail_topup_northern_pioneer_celsio"", ""source_stock_celsio_168""], ""violation"": 2.358945721425698e-06}], ""total_constraints"": 57104, ""total_variables"": 32295, ""violated_constraint_count"": 2}",greedy,automatic,"[533580.125036323, 19182.825791094918]",,,154444.1153240629,0.0,533580.1250352603
9000047,144.0,168,Integer Feasible,True,True,,True,,301.8305841353722,306.8687728452496,521550.16953,0.12478868134171102,"Time limit exceeded, integer feasible",,4,True,"{""bound_violation_count"": 0, ""evaluated_constraints"": 42069, ""initialized_variables"": 23255, ""integrality_violation_count"": 0, ""max_constraint_violation"": 9.00197665032465e-06, ""missing_variable_count"": 7024, ""partial_constraint_count"": 12767, ""top_violations"": [{""constraint"": ""_C54632"", ""residual"": 9.00197665032465e-06, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_yara_sluiskil"", ""tail_topup_northern_pathfinder_yara_sluiskil"", ""tail_shipped_northern_phoenix_yara_sluiskil"", ""tail_topup_northern_phoenix_yara_sluiskil"", ""tail_shipped_northern_pioneer_yara_sluiskil"", ""tail_topup_northern_pioneer_yara_sluiskil"", ""source_stock_yara_sluiskil_168""], ""violation"": 9.00197665032465e-06}, {""constraint"": ""_C54631"", ""residual"": -3.616478352341801e-06, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_celsio"", ""tail_topup_northern_pathfinder_celsio"", ""tail_shipped_northern_phoenix_celsio"", ""tail_topup_northern_phoenix_celsio"", ""tail_shipped_northern_pioneer_celsio"", ""tail_topup_northern_pioneer_celsio"", ""source_stock_celsio_168""], ""violation"": 3.616478352341801e-06}], ""total_constraints"": 54836, ""total_variables"": 30279, ""violated_constraint_count"": 2}",greedy,automatic,"[597573.979321263, 23930.01474617392]",,,291467.2512618024,0.0,595913.4193208831
9000047,168.0,168,Optimal,True,True,,True,,6.353776426054537,12.440773737151176,638244.4039801386,0.0,Integer optimal solution,,4,True,"{""bound_violation_count"": 0, ""evaluated_constraints"": 42342, ""initialized_variables"": 23879, ""integrality_violation_count"": 0, ""max_constraint_violation"": 4.879737753071822e-05, ""missing_variable_count"": 7648, ""partial_constraint_count"": 13898, ""top_violations"": [{""constraint"": ""_C56036"", ""residual"": 4.879737753071822e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_yara_sluiskil"", ""tail_topup_northern_pathfinder_yara_sluiskil"", ""tail_shipped_northern_phoenix_yara_sluiskil"", ""tail_topup_northern_phoenix_yara_sluiskil"", ""tail_shipped_northern_pioneer_yara_sluiskil"", ""tail_topup_northern_pioneer_yara_sluiskil"", ""source_stock_yara_sluiskil_168""], ""violation"": 4.879737753071822e-05}, {""constraint"": ""_C56035"", ""residual"": 3.642633737399592e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_celsio"", ""tail_topup_northern_pathfinder_celsio"", ""tail_shipped_northern_phoenix_celsio"", ""tail_topup_northern_phoenix_celsio"", ""tail_shipped_northern_pioneer_celsio"", ""tail_topup_northern_pioneer_celsio"", ""source_stock_celsio_168""], ""violation"": 3.642633737399592e-05}, {""constraint"": ""_C56034"", ""residual"": 4.683877364186628e-06, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_brevik"", ""tail_topup_northern_pathfinder_brevik"", ""tail_shipped_northern_phoenix_brevik"", ""tail_topup_northern_phoenix_brevik"", ""tail_shipped_northern_pioneer_brevik"", ""tail_topup_northern_pioneer_brevik"", ""source_stock_brevik_168""], ""violation"": 4.683877364186628e-06}], ""total_constraints"": 56240, ""total_variables"": 31527, ""violated_constraint_count"": 3}",greedy,automatic,"[638244.4039829059, 24050.93186477232]",,,200021.30191151632,0.0,638244.4039801386
9000047,192.0,168,Integer Feasible,True,True,,True,,301.918887344189,308.6810174831189,532359.0153,0.06452803698211453,"Time limit exceeded, integer feasible",,4,True,"{""bound_violation_count"": 0, ""evaluated_constraints"": 42083, ""initialized_variables"": 23287, ""integrality_violation_count"": 0, ""max_constraint_violation"": 2.3308237359742634e-05, ""missing_variable_count"": 7056, ""partial_constraint_count"": 12825, ""top_violations"": [{""constraint"": ""_C54703"", ""residual"": 2.3308237359742634e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_celsio"", ""tail_topup_northern_pathfinder_celsio"", ""tail_shipped_northern_phoenix_celsio"", ""tail_topup_northern_phoenix_celsio"", ""tail_shipped_northern_pioneer_celsio"", ""tail_topup_northern_pioneer_celsio"", ""source_stock_celsio_168""], ""violation"": 2.3308237359742634e-05}, {""constraint"": ""_C54702"", ""residual"": -1.1115605275335838e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_brevik"", ""tail_topup_northern_pathfinder_brevik"", ""tail_shipped_northern_phoenix_brevik"", ""tail_topup_northern_phoenix_brevik"", ""tail_shipped_northern_pioneer_brevik"", ""tail_topup_northern_pioneer_brevik"", ""source_stock_brevik_168""], ""violation"": 1.1115605275335838e-05}, {""constraint"": ""_C54704"", ""residual"": 3.5212806324125268e-06, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_yara_sluiskil"", ""tail_topup_northern_pathfinder_yara_sluiskil"", ""tail_shipped_northern_phoenix_yara_sluiskil"", ""tail_topup_northern_phoenix_yara_sluiskil"", ""tail_shipped_northern_pioneer_yara_sluiskil"", ""tail_topup_northern_pioneer_yara_sluiskil"", ""source_stock_yara_sluiskil_168""], ""violation"": 3.5212806324125268e-06}], ""total_constraints"": 54908, ""total_variables"": 30343, ""violated_constraint_count"": 3}",greedy,automatic,"[591083.0940835336, 25141.931048619237]",,,244654.71359615284,0.0,569080.6740830368
